数据ID,用户ID,商品ID,评论时间戳,评论标题,评论内容
TEST_14794,2451.0,PRODUCT_385509,1217606400,"很漂亮的书,都有点舍不得看了。","内容就不加评论了,大家褒贬不一。因为本科时候曾经深深的被这本书吸引过,所以买了本收藏。"
TEST_14795,185761.0,PRODUCT_428851,1308758400,还行,"挺补水的,但是面膜纸感觉有点粗糙,不怎么舒服"
TEST_14796,68012.0,PRODUCT_309049,1363795200,女儿喜欢,"女儿很喜欢笑猫日记,一口气就看完一本,所以一出新的,我就帮她买。"
TEST_14797,1166018.0,PRODUCT_270479,1237564800,《Web设计创新思维》读后感,"在读这本书之前,我没有看完一本完整的CSS书,实在没有毅力看完:(。我是那种需要不断看到实际效果来激励自己的人,不然就会觉得没劲。虽然我对CSS还只是一知半解,但是我还是一口气读完了,我发现这并不妨碍我理解作者的思路。我觉得不错的是它让我看到许多可能性,用CSS能做出什么样的效果来,什么样的网站是好的,什么样是差的。是如果你跟我一样,腻味了死背语法和技巧,这本书还不错的选择。"
TEST_14798,548791.0,PRODUCT_439176,1364400000,不错,"不错的东西,质量很好"
TEST_14799,225588.0,PRODUCT_33327,1364140800,一般,我觉得内容写的太空灵了
TEST_14800,517569.0,PRODUCT_506091,1376755200,经典教材好,"学习钢琴的经典教材, 的确不错。亚马逊正品,物流给力提前一天到货超快!"
TEST_14801,136818.0,PRODUCT_424154,1332172800,满意,"性价比不错,磨砂质量,送掌托"
TEST_14802,8960.0,PRODUCT_147571,1335801600,提醒以后的买家收到商品仔细检查,"这本字典有缺页的现象.因为是一个月后发现,没有办法换了,提醒以后的买家收到商品仔细检查"
TEST_14803,20325.0,PRODUCT_359963,1365696000,评价,非常满意 特别适合日语学习者
TEST_14804,431810.0,PRODUCT_465998,1357574400,物流太慢,"东西尚可,一般。 物流太慢,比JD差远了。 带的软件基本没有用。我们需要的就是简单、稳定的硬盘。 其中的加密软件有点用,但是所谓“硬件加密”,没搞明白,看起来更像软件在读取硬盘时加一道锁,甚至软件加密都算不上。 但是确实起作用,就是每次插上硬派的时候都要求输入密码。 一旦格式化了,软件锁也就没了。所以,看起来还是软件锁,不是硬件加密。 其余的2个软件,鸡肋。 声音,有的。 热量,不大。 速度,可以。 外观,不错。 价格,后悔。"
TEST_14805,1016693.0,PRODUCT_176852,1349798400,总体不错,"定了这本书和它的配套习题答案,一起使用感觉比较顺手,也比较省心,各方面都还不错"
TEST_14806,756602.0,PRODUCT_440694,1379433600,这个觉得挺不错,"虽然在北京最最热的时候不起太大的作用,但是足够我用了"
TEST_14807,24947.0,PRODUCT_319291,1371830400,赠送的一本书,还可以吧 看内容比较一般
TEST_14808,3096.0,PRODUCT_154235,1345478400,绝对的大师级,"《兴盛与危机》,这是我亦今为止读过的真正好书,可谓石破天惊之作,绝对五星级猛书,绝对值得收藏。向金先生致敬。一名伟大的用于说实话的学者。再次致敬!"
TEST_14809,247998.0,PRODUCT_271213,1342800000,"质量好,画面清晰5分","质量好,内容好,孩子很喜欢听、看,买书一直在卓越,推荐"
TEST_14810,584435.0,PRODUCT_547,1214236800,老师推荐的,"老师推荐的肯定没错,的确不错."
TEST_14811,173187.0,PRODUCT_219392,1321459200,"字体不错,字很清晰","字体不错,字很清晰,这本书还行,就是注释少些,有些难字词没注释,不过还好啦,有通篇的解释。如果想要很详细的注释的话,还是不要买这个版本的书了。"
TEST_14812,351703.0,PRODUCT_115122,1338566400,"很好,感人","很好很感人,买的很值,谢谢吴奇隆"
TEST_14813,210558.0,PRODUCT_137436,1257523200,特别好!,"提前一天收到!绝对正版!很好,很好!"
TEST_14814,680905.0,PRODUCT_361218,1383840000,不建议购买,"不是原唱,碟片也很水。"
TEST_14815,143854.0,PRODUCT_339186,1323792000,好坏参半,"这个价钱买这本书,还是很好,不过希望工作人员以后在包装的时候能够爱惜,我收到的书,都坏了个小口子,书页有的也被弄折了"
TEST_14816,1341532.0,PRODUCT_401583,1360166400,很好,"时尚的设计,做工可以,灯很亮"
TEST_14817,6537.0,PRODUCT_468340,1279036800,很值得一看,"送到的当天下午,刚好没事可做,就拿起来看。果然像一些评友所说的,一气呵成看完。 只是觉得,看完对后于中年的人生,有点无奈了。婚外恋在当今的社会是平常可见的,那我们还要不要走进婚姻呢? 书的质量不错,字体大小适中。"
TEST_14818,79010.0,PRODUCT_498820,1369929600,GOOD!,"商务印书馆,还用多言吗。"
TEST_14819,198.0,PRODUCT_90748,1323878400,"很不错,不过需要买主有一点点的ps基础。","很不错,不过需要买主有一点点的ps基础。"
TEST_14820,9966.0,PRODUCT_474237,1201104000,请尽快入货哦~~,"很喜欢这套书~已经买齐了其他的书了,就差这一本呢~~好心急啊`~~!!"
TEST_14821,51042.0,PRODUCT_259009,1324051200,书很不错,"书很不错,质量很好,内容也很喜欢!"
TEST_14822,442602.0,PRODUCT_209176,1232640000,经典,很多人推荐的一本 但是印刷似乎很模糊 手稿如此?
TEST_14823,571157.0,PRODUCT_1320,1335974400,喜欢,"喜欢乱序版的,记忆没那么闷,不过查单词时很不方便——各取所爱咯——"
TEST_14824,454.0,PRODUCT_126102,1355932800,还不错了,"本来没觉得这本书有多好,跟其他的一比才知道这本书真心不错"
TEST_14825,849315.0,PRODUCT_93964,1267891200,这个价格差不多,"同学在商场买的45. 5号买的,今天中午就拿到了,手感不是很好,声音挺大的,其他的还得试过再说,呵呵、不过对于这个价格差不多吧。"
TEST_14826,338117.0,PRODUCT_379658,1365609600,很好,很值得购买。保温效果好
TEST_14827,63081.0,PRODUCT_160373,1305820800,一部悲壮的史诗,"主人公的一生是一部用生命写就的悲壮的史诗,历史终究会给一个人应有的评价,百姓人民也会记得那些有理想并实践理想、成就理想的人! 戚继光是有文有武的出色的军事家,德才兼备。"
TEST_14828,852344.0,PRODUCT_95171,1313683200,繁体字啊,"不是繁体的多好! 因为文章是用半古文写的,读起来本来有些费力,现在全身繁体字,郁闷了."
TEST_14829,104700.0,PRODUCT_501117,1362844800,感觉还行,"感觉不错,但似乎里面内容与前面的版本减少太多,还没看完呢,以后再评吧...."
TEST_14830,632846.0,PRODUCT_14914,1384617600,很好,好用  。。。受益匪浅!
TEST_14831,6053.0,PRODUCT_463949,1352649600,能不买就不买,这本书内容真的很差  那么小 还那么贵  `````````````
TEST_14832,746142.0,PRODUCT_54635,1295107200,好激动好激动!!,"比起前一张肖邦夜曲,现场版更有张力和感染力。  云迪比起以前成熟了很多,有一种年龄增长带来的成熟和稳重!   比起朗朗,我更欣赏他的含蓄,内敛和精湛~"
TEST_14833,301002.0,PRODUCT_275290,1236873600,好书!,朗文和牛津似乎是一对孪生姐妹!她们是互补的!相得益彰!
TEST_14834,853028.0,PRODUCT_252396,1285084800,爱不释手,我非常喜欢这一本书。就连睡觉也抱它呢。和世界上最脏最脏的科学书一样。是牙齿仙女送的!
TEST_14835,129211.0,PRODUCT_196172,1299340800,好,"送货员送货态度很好。有例句,解释详细,有词汇搭配,应该不错。"
TEST_14836,733099.0,PRODUCT_50246,1277481600,纠正以往错误,"买来后一口气读完,书中的好多观点是研究孩子的心理后写的,而往往我们教育孩子时是占在大人的角度,所以孩子有时不服。读过后很受启发,纠正以往的错误重新开始,现在还未时不晚"
TEST_14837,3258.0,PRODUCT_173448,1370275200,还行,"一版二印,95拿下,印刷质量不比一印差,送礼不错。"
TEST_14838,340608.0,PRODUCT_522014,1332604800,超喜欢,"已经用了两年,在同价位为,比其他的都舒服,尤其是低音,用的是艾利和的mp3.长短线的设计个人很喜欢。"
TEST_14839,555162.0,PRODUCT_304595,1286294400,堪称住院医宝典!,"堪称住院医宝典!比书店里便宜,东东是一模一样的哦!"
TEST_14840,85213.0,PRODUCT_130774,1361203200,人性弱点,飞飞飞efiefi诶飞飞常好
TEST_14841,519707.0,PRODUCT_139610,1382803200,总体来说很不错,"性价比很高,现在用着还可以,刚买来时需要自己装系统。"
TEST_14842,529750.0,PRODUCT_336121,1241884800,转折,"每个人,都有他的人生转折点.   这个转折点体现在他的思想,还有生活.   种种的转折可以是幸福的.也有可能是堕落的.   只要你在有生之年.利用无限的外界启发,再加以努力,也许,你就能使的的生活,或者思想,逐渐走向幸福快乐之中.   请珍惜,不是在万分无奈之下,千万不要使自己堕落!   上帝永远会为你打开一扇光明之窗.   相信我.<人性的弱点>也许就是你人生的转折点."
TEST_14843,5093.0,PRODUCT_434594,1341504000,"不错,很舒服","很舒服的,棉也不错,不过奇怪的是买了两个一模一样的,但是两个后背搭扣不一样,一个短点,搭了个加长搭扣,不过不影响穿着感啦"
TEST_14844,327323.0,PRODUCT_207167,1220284800,值得购买,"其实想买鲁迅全集,但怕如此的宏篇巨著一旦买了啃不下来,百分之百啃不下来呀,所以先买个精选的.装桢很好,好拿好看,我喜欢的文章也有,大人孩子看都可以."
TEST_14845,531270.0,PRODUCT_510018,1324742400,不怎么样,"没有几块整的,天天吃碎片。"
TEST_14846,438752.0,PRODUCT_503277,1225814400,好!!,"个人觉得各方面都还不错,无论是内容还是纸张质量。"
TEST_14847,2169.0,PRODUCT_230609,1357833600,这本书。。,"以前也在这里买过书的, 质量还是一如既往的赞  。 但是我想说 就是价格贵了点咯 其余什么都好! 尤其是快递 太给力了 前天下午拍的 昨天就到了 希望继续保持!"
TEST_14848,290207.0,PRODUCT_464451,1331740800,书已到,给别人买的、自己没看到、据说不错、挺好的、满分
TEST_14849,445186.0,PRODUCT_147903,1376150400,真失望,"这本书能获奖,也就是揭揭黑暗罢了。没啥深度!"
TEST_14850,478447.0,PRODUCT_272440,1360512000,这款鼠标得装驱动,"不装驱动也能用,装了驱动就比较顺滑了。"
TEST_14851,56959.0,PRODUCT_339095,1224604800,還不如我在中國買的呢.,進口原版的質量一點都不好 紙質也差.
TEST_14852,928359.0,PRODUCT_130393,1370188800,飞利浦吸尘器,"朋友说一般,这个价钱就是这样的货物。"
TEST_14853,640867.0,PRODUCT_205119,1369756800,盗版盗版,"纸很粗糙很黑,这是次要的,主要的是里面太多的错别字,六年级的孩子都能看出的错误单词。"
TEST_14854,733555.0,PRODUCT_50246,1248883200,难得的教子好书!!!,"我的孩子6岁,很庆幸在这个时候能看到这本书。现在这本书是越来越火了,这也从侧面反映了这几十年由于传统文化和传统家教的缺失对国民的伤害。越看越觉得GCD反复折腾对我们中华传统文化的摧残是何其惨烈。少年强则国强,但是看看我们身边的小孩子,便会对我们国家的明天感到担忧。正像书中说的,还是从自己做起吧,摒弃假、恶、斗的马列文化,重拾仁义礼智信的传统文化。"
TEST_14855,380298.0,PRODUCT_40290,1378224000,"买了快一个月了,目前没出现不好的状况","很适合女生的一款手机,轻便,分辨率高"
TEST_14856,46214.0,PRODUCT_37220,1326816000,要买就全套买,"意犹未尽的感觉。喜欢这种风格的漫画,画法夸张不离谱,内容幽默,对白有趣。老少咸宜的漫画"
TEST_14857,59252.0,PRODUCT_145707,1369584000,宏章出版?全国会计专业技术资格考试考前冲刺命题预测试卷?名师课堂2:初级会计实务考前冲刺命题预测试卷(2013年初级会计资格),"就是几套预测试卷,纸质还不错"
TEST_14858,3335.0,PRODUCT_187509,1365609600,好,"这本字典很有名,当然是不用多说的啦"
TEST_14859,117661.0,PRODUCT_37623,1318694400,送朋友的,送朋友的 这本书好像得了亚洲什么文学奖的吧 朋友还挺喜欢 也认为便宜
TEST_14860,63750.0,PRODUCT_132260,1369065600,"实用,推荐购买。","很实用,拿回来就做了很多,但是配布不太好找,尤其是彩虹布!"
TEST_14861,151635.0,PRODUCT_28894,1380038400,很棒!!!,"如题,很棒!!!用后很舒服,而且不干涩,味道也很好。非常好的一款洗面奶..."
TEST_14862,502542.0,PRODUCT_461334,1231257600,不错,纸质嘛 是再生纸没错 内容很不错 嗯 还可以啦 比第七部的儿童版字体大些 但是总的来说还是比较小 就是有一点 我这可爱的书、 被谁用指甲 狠狠地掐了几下 留下了难以磨灭的伤疤 怎么弄都弄不平 有点失落
TEST_14863,502496.0,PRODUCT_502189,1237737600,怀疑是不是正版的,"书和印刷都和以前买的很像 但是,没有定价,哪里也找不到,和以前不太一样。。。"
TEST_14864,176188.0,PRODUCT_15395,1383148800,评价,"是正品哦,包装很仔细~~~准备再买一瓶。谢谢送的小礼物~~~~~~~~~~"
TEST_14865,119039.0,PRODUCT_410953,1317744000,good,"昨晚在网上下了单,今早就收到了书。书本印刷很清晰,字体也不算小。买给儿子学钢琴应该是不错的。"
TEST_14866,810890.0,PRODUCT_305103,1379692800,园林辅助用书,"增加园林的趣味性,很不错的拓展!"
TEST_14867,228183.0,PRODUCT_166469,1336579200,好,"商品质量很好,是正品。下次还光顾。"
TEST_14868,18329.0,PRODUCT_372006,1253808000,"书本介绍的方法不错,只是根本问题在于人","不错的一本书,书本介绍的方法挺好,只是根本问题还是人的执行力。。。"
TEST_14869,831309.0,PRODUCT_88471,1241971200,怎么感觉有酸酸的味道,"直接闻的时候,有一股淡淡的香味,若有若无 但是用到脸上的时候,却闻到一酸酸的味道+_+ 为什么? 收敛的效果还算可以吧。"
TEST_14870,1412412.0,PRODUCT_461744,1231516800,评论,"我很喜欢这本数,准确的说是这个系列的书,很专业,也很易懂"
TEST_14871,510048.0,PRODUCT_209689,1375891200,整体很好,"对于一般的爱好者和初学者其实真的已经很详细了,框架很完整,就是看完之后再翻翻就脱页了……很无语"
