数据ID,用户ID,商品ID,评论时间戳,评论标题,评论内容,评分
TRAIN_26109,85439.0,PRODUCT_221467,1367683200,不错,"萧敬腾的歌曲一贯都很好听,值得一买,声音很有爆发力",5.0
TRAIN_26110,5953.0,PRODUCT_431159,1383580800,赞,"细节是魔鬼,作者在历史的角落中,将一串串散落的细节用逻辑串联起来,种种猜想,皆符合逻辑。赞",4.0
TRAIN_26111,118263.0,PRODUCT_485837,1257264000,很好!,"伍零年代的版本,随有些就但用起来很好!",4.0
TRAIN_26112,388913.0,PRODUCT_470704,1339603200,不太好懂,"宗教、神话、哲学等等多方面的内容融在一部作品里,比较晦涩难懂。适合静下心来慢慢地读。",5.0
TRAIN_26113,488312.0,PRODUCT_13117,1273248000,可以购买,"东西的质量是可以的,但单耳设计有时开电话会议会听不清。",4.0
TRAIN_26114,27961.0,PRODUCT_500580,1335283200,鞋啊啊,"一点也不舒服,且没鞋带!别买啊!",1.0
TRAIN_26115,1066624.0,PRODUCT_234647,1374768000,易于记忆,"把类似的放在一起背,做习题的形式,便于记忆",5.0
TRAIN_26116,509182.0,PRODUCT_504024,1311177600,好评!,"有一半的真题,还有是自己的题。 题量还是比较大的,个人觉得。",5.0
TRAIN_26117,973800.0,PRODUCT_418823,1345737600,"包装良好,音乐很好","发货速度很快,虽然很想在七夕节收到,但是我似乎订得晚了一点。 包装得很不错,外层是一个A5纸大小厚度约4cm的纸板盒并且在运输过程中也没有任何被碾压的痕迹,可能与我住的地方离发货点比较近也有关系吧。打开以后是发票和CD盒。 音乐实际上已经在QQ音乐上听过了,这里是重温,因为喜欢听梁静茹的歌所以买了新的CD。",5.0
TRAIN_26118,31800.0,PRODUCT_334360,1335110400,不错,"还没有时间看,有时间要慢慢看",2.0
TRAIN_26119,210065.0,PRODUCT_456418,1335456000,好,"北师大一个老师推荐的,应该会不错吧",5.0
TRAIN_26120,408464.0,PRODUCT_10266,1355241600,痛过  才知道什么叫生活,青春 经历该经历的 收获的必然是你该得到的,4.0
TRAIN_26121,1129074.0,PRODUCT_335439,1326902400,?!,对于初学者来说练习很不错 提高词汇量和阅读理解能力。,5.0
TRAIN_26122,282297.0,PRODUCT_214682,1370448000,"4.9折买的,好便宜","搞活动4.9折收的,价格历史低价。 唯一美中不足的是这套书的包装太简单,第一本书被碰折了一角,还好不算太恼火。",5.0
TRAIN_26123,18157.0,PRODUCT_319779,1367337600,"外观挺好看的,也够大,总体感觉还好","至于音质嘛,才入手,还没什么感觉",5.0
TRAIN_26124,321041.0,PRODUCT_408576,1364572800,"货终于收到,我很喜欢,以后需要再来这里。","货终于收到,我很喜欢,以后需要再来这里。",5.0
TRAIN_26125,153186.0,PRODUCT_395919,1340294400,大爱VV,"超爱VV的,连带着就好爱好爱这本书啊,不错不错~",5.0
TRAIN_26126,436820.0,PRODUCT_41333,1355500800,满意~,"喜欢~!一向就喜欢企鹅的出版~ 封面、内里纸质什么的无一不提现企鹅对阅读者的诚意。 字体虽然不大,但是排版什么的还是不错的。 有兴趣的同好可以放心购买此版本~~~ 提个意见,对于爱书之人来说,书本任何的刮痕都会影响他们的心情的。不是不满意此书,而是觉得好心疼。 我到手的这本书,封面上就有条长刮痕,虽说没影响到里面的内容,但是看着就为这书心疼的说。",5.0
TRAIN_26127,1154.0,PRODUCT_492649,1313337600,和想象的一样,"是正版,很好。不过这个是便携版,如果要全面一点的话,要再买一本,这本便于携带。",4.0
TRAIN_26128,636432.0,PRODUCT_87029,1376668800,不错,"先把窗边的小豆豆看完了,刚开始女儿不怎么要看,因办她嫌弃沒有插图,但看到后面就喜欢看了,看来写的真的很贴近小朋友啊!剩下的几本还没看不好评价",5.0
TRAIN_26129,278813.0,PRODUCT_127797,1376928000,好,非常好的书有很多收获,5.0
TRAIN_26130,1750.0,PRODUCT_167982,1362067200,很好,"用了半年了,很好用。",4.0
TRAIN_26131,707129.0,PRODUCT_41555,1371916800,很好,很好啊比外面的好很多,5.0
TRAIN_26132,567374.0,PRODUCT_520755,1378742400,退休学习,方便 学习 直观 ******************,5.0
TRAIN_26133,14843.0,PRODUCT_320332,1362758400,"挺厚的,很有质感","书很好,看了挺久没看完,好书啊",5.0
TRAIN_26134,893425.0,PRODUCT_283726,1378742400,"内容很好,但是书不是全新的","评五星是因为书的内容,卓越今天送到手的书并非全新的,封面上有污迹。 我并非说不是全新书就不好,其实书是不是全新的,也照是这样看的。 但是卓越标榜着全新,货到了买家手里却不是全新,这样实在太不诚信了!",5.0
TRAIN_26135,56564.0,PRODUCT_485170,1358179200,很有特点的一个版本,"我买的是 Pride and Prejudice: (Penguin Classics Deluxe Edition) [平装],书面黑白设计很不错(一位大师的特别创作),书本身纸张,字体,间距看着都很舒服,只不过这本书真的是太特别了,特别在切线不整齐!我后来才发现这并不是缺陷! 一开始收到书,感觉一切都很完美,就是这个书切割的象波浪一样,我有点接受不了,但想一下可能是就这么设计的,体现一种原始感.但我还是试着联系客服,可以说客服的态度还是不错的,告诉我如何退换货(以前从没有试过)!第二天就收到换的书了,结果还是这样的.就连送货的小弟都说这书的切线就是这样设计的.好吧,我承认我见识浅!不过,如果亚马逊能在书的描述上多下点功夫,特别说明一下,或者作一个详细的图片描述,也许不会带来这样的误会!不管怎么样,毕竟这种特别的切线设计也是一种卖点!真的很特别,我挺喜欢的!",4.0
TRAIN_26136,665040.0,PRODUCT_276691,1311177600,高口书评价,"对高口的帮助很大,是必备教材",5.0
TRAIN_26137,84279.0,PRODUCT_503466,1327420800,"用了很久了,手机用的,很不错","没想到这么便宜货也这么好,以前用的金士顿的用问题,就在卓越上买 了,便宜又不错,貌似现在涨价了",5.0
TRAIN_26138,117517.0,PRODUCT_440327,1263916800,简单实用,"适合儿童学习的简笔画教材,非常实用。",4.0
TRAIN_26139,47033.0,PRODUCT_279695,1359129600,漂亮结实超值,"帮邻居小孩买的,漂亮结实,做工很好,鞋身长短可调,且很容易调,不像以前旧款要拧螺丝。",5.0
TRAIN_26140,3232.0,PRODUCT_150089,1356883200,很全很有用!,"在书店看见的,然后就来亚马逊淘了!书很好,超实用!一点不失望!",5.0
TRAIN_26141,265091.0,PRODUCT_389710,1383667200,比之前的好多了,待机时间比之前的好多了,5.0
TRAIN_26142,41908.0,PRODUCT_234780,1348675200,书不错,价格合理当然书也是物有所值的,5.0
TRAIN_26143,941487.0,PRODUCT_136637,1361721600,"很好,","很好,学到好多知识。",5.0
TRAIN_26144,150635.0,PRODUCT_144690,1357228800,不错的总复习,"知识点基本全概括,希望藉此提高家长知识和孩子的学习成绩",5.0
TRAIN_26145,15826.0,PRODUCT_482457,1323014400,So Good !,"刚刚到手,还没来得及详细看,但感觉书本质量不错。简单翻了一下,觉得不会货不对板。所以我给了4个星。",4.0
TRAIN_26146,515871.0,PRODUCT_505600,1340640000,好书,"等了快两年了,但最终结局还是如我所料,两者合二为一了,呵呵。",5.0
TRAIN_26147,611965.0,PRODUCT_8573,1331049600,很好很不错,很好很不错~包装也好,5.0
TRAIN_26148,422564.0,PRODUCT_38591,1351094400,"没有味道,但是个别有毛刺。","没有味道,但是个别有毛刺。没有别人说的完美无缺,记得小时候我有一套积木,大概有20多块,各个都是光滑完美的图案,那个时候人实在,除了机器制作之外,手工打磨,没有任何的毛刺,你说能不光滑吗?玩具是水性漆,这个不错,但是正像是说明书上写的是24个月以上的孩子才会玩,我儿子1岁了,每次都是我摆好,他破坏掉,哈哈大笑。也算是一种乐趣吧。",2.0
TRAIN_26149,39015.0,PRODUCT_147622,1247500800,感觉不错的,"看了评论买的,觉得不错,泡沫丰富,味道也好",4.0
TRAIN_26150,406.0,PRODUCT_471303,1380038400,很好,"很好的单词书,通俗易懂,而且非常风趣幽默,让我们感受到学单词的快乐,值得购买~~",5.0
TRAIN_26151,10306.0,PRODUCT_124644,1308585600,那些回不去的少年时光,"一口气看完了,从里面找到了一些少年时的影子,正如作者所说,孩子有时是很残忍的,回想少年时,每个人或多或少做过一些残忍的事,或许现在回想起来还在内疚......的确是一本好书,值得推荐",5.0
TRAIN_26152,15003.0,PRODUCT_200429,1328976000,简单中看道理,"我在上学时就看过此书,现在特意买下,没有让我失望,内容很详细,满意",5.0
TRAIN_26153,1244157.0,PRODUCT_340644,1312387200,"书的棱角有点坏呀,但总体不错,在卓越,不会让人失望的!!","排版很好,内容也很详尽,傅雷的翻译挺不错的",5.0
TRAIN_26154,67978.0,PRODUCT_471179,1239552000,好看,"一直都有购买韩寒的书,《他的国》不错,1月新出版就买了,好看,看得出韩寒的进步。 不过封面不太喜欢。",5.0
TRAIN_26155,14161.0,PRODUCT_181330,1290441600,"封面有点压坏了,有点遗憾","周五下单,周六下午就到货了。很快! 书还没看,但怎么说也是珍藏本,坚固的封面竟然有一个角连带数十页纸压皱了,很伤心!明明就是广州库房发过来的,另一本薄薄的书一点问题都没有,明显不是运输造成的。唉!!!挺伤心的。还精装版啊! 之前十月底,这本预售价是199,没舍得下手。上周五看到168才出手的。",3.0
TRAIN_26156,373139.0,PRODUCT_196011,1339430400,清新灵动的文字,"清新灵动的文字。来源于生活,有生活的底子。",4.0
TRAIN_26157,14807.0,PRODUCT_87438,1383580800,不错,"很实用,讲解的也很好,希望能派上用场",5.0
TRAIN_26158,574501.0,PRODUCT_8289,1357574400,很不错!,"我买的中号的,很漂亮,只是金色的部分偏淡,还是很喜欢",5.0
TRAIN_26159,3831.0,PRODUCT_215095,1370102400,不错,"书挺厚实,值这个价钱了。",5.0
TRAIN_26160,309522.0,PRODUCT_32218,1275321600,好书,"罗宾的书都值得买!这本书,超级好!",5.0
TRAIN_26161,260844.0,PRODUCT_226682,1351526400,很不错的书哦,"思路决定出路。从中国制造到中国创造的战略转型,企业不但要有变革的远见和决心,还要有人才培养的前瞻性。企业未来唯一持久的优势,就是有能力比你的竞争对手学习的更快、更好。这本书给了我们启发。而“亲亲我”这个母婴用品行业的魅力之星,以实际行动向我们印证了品牌转型的魅力,在品牌战略转型上,亲亲我无疑是成功的。",5.0
TRAIN_26162,3268.0,PRODUCT_459008,1354291200,很实用,"很系统整理了平面设计中的版式,基本上每页上都有知识点,作为一本工具书很不错,但是有些地方觉得讲解的过于书面化,不是很好懂,建议可以结合其他的版式书一起看,总的来说还是推荐的!",5.0
TRAIN_26163,50008.0,PRODUCT_465967,1349971200,书很好!,书包装的很好~~很好看~封面拿到手没有我想象中的有感觉 但是真的很好!支持卓越!,5.0
TRAIN_26164,306397.0,PRODUCT_404307,1274025600,买的时候1299,"买的时候1299,到现在还是1333,比较喜欢有发票,是正品,到现在还没有发现他的毛病,不错!送货速度超快,我是卓越的忠实客户!",5.0
TRAIN_26165,190371.0,PRODUCT_508192,1241625600,很不错的,就是价钱贵了点 按美元换算过来都没那么贵 不过纸张排版都很不错的,5.0
TRAIN_26166,120041.0,PRODUCT_475185,1229788800,"不死的王小波,永远在行走","2005的7月出版的书,当年的12月我就买下并读了此书。 第一次读他的书,是在2000年一张读书碟上,收入了他的 一些杂文,当时特崇拜,不过他的小说可是一篇未读过, 比较喜欢他的杂文集。 真的感觉他是一个特立独行的人,行走在自己的精神世界 之中,虽然英年早逝,但他的文字在今天在很多人心中一 直的鲜活着,我想在天之灵他也应该欣慰和微笑。 一个擅于思考的人,一个具有灵气的作家,他的文字都 一一的呈现在他的书里,王小波他毫无疑问的做到了。 记得一段时间有种说法就是男要读王小波,这就预示着 他的作品对我们世人的影响,同时也提示着我们许多 在社会上浮躁而没有自己的驻足点的人,如何可以找到 那把让心宁静的钥匙,如何成为一个能够和精神享乐的 快乐的人。",4.0
TRAIN_26167,655803.0,PRODUCT_52507,1381680000,好,"好书,放在家里可以多看看,多知道一些常识了",5.0
TRAIN_26168,7993.0,PRODUCT_152603,1329753600,很好,"很好,保湿效果不错,以后还会光顾购买的",5.0
TRAIN_26169,250320.0,PRODUCT_97248,1343750400,差不多啦,"9250专用座充,没送数据线,如果送了,我就觉得圆满了",5.0
TRAIN_26170,100914.0,PRODUCT_189426,1374681600,不错,"看着不错,还没有拆开",4.0
TRAIN_26171,616033.0,PRODUCT_100684,1342972800,值得起这个价,"值得起这个价吧,很香,但是是那种化学药品的那种香,不是很自然的那种香",5.0
TRAIN_26172,269891.0,PRODUCT_259115,1310227200,能说的也只有这些了吧,"优秀的风光摄影,是天时地利人和的奇迹。耐心与运气是除了技术外的额外要求。",4.0
TRAIN_26173,8731.0,PRODUCT_148171,1383062400,孩子选的,"在书店看了后,孩子觉得比较有意思买的,孩子一年级",5.0
TRAIN_26174,27627.0,PRODUCT_131602,1349452800,书很喜欢,"书很喜欢,里面有很多赠品,不过书比想像中小,物流是在太慢了.",5.0
TRAIN_26175,39617.0,PRODUCT_452895,1343836800,耳钉太大、厚 带着有点痒,耳钉太大、厚 带着有点痒 耳朵没长好吧 一直没带 这个牌子的以后不会买了 不如专卖店的好,2.0
TRAIN_26176,270.0,PRODUCT_310856,1223740800,365天的美食,"这是一本养身的美食书,让我在拥有它的同时学会一些,不单止好吃还身体好,还可以把我这个四体不勤的上班族还从中了解二十四节气,还偶尔讨得婆婆喜欢我,真好!现在我还打算多买两本送给朋友呢。",5.0
TRAIN_26177,73080.0,PRODUCT_243564,1366560000,很喜欢,"书主要是先给老妈看,还没到我手上,不过,很喜欢,收藏了。",5.0
TRAIN_26178,743743.0,PRODUCT_229222,1256659200,必备书,"这本书不错,很全面,包括了宝宝喂养和维护教育和常见疾病的防治等诸多内容,真是一本新手妈妈的育儿必备书。",5.0
TRAIN_26179,687733.0,PRODUCT_186219,1371744000,"太坑人了,亚马逊你靠什么和京东竞争","没有光驱,也不写明,亚马逊你靠什么和京东竞争。",1.0
TRAIN_26180,134185.0,PRODUCT_463884,1338998400,好书,"就是书皮有点点旧,不过里面全新,还不错,希望卓越所有的书都没有邮费,哇嘎嘎~",5.0
TRAIN_26181,7732.0,PRODUCT_61714,1382803200,"显示器很弱,显示效果很差","这个显示器,本来是用来看电视的, 回去以后,显示效果很差,真的很差,失真严重,不值得购买",1.0
TRAIN_26182,281905.0,PRODUCT_463779,1374163200,质量不好,"质量不好(掉页),不是临摹的。",1.0
TRAIN_26183,78826.0,PRODUCT_145861,1370880000,世界原来是这样(美洲大洋洲篇),我帮朋友买的 朋友很喜欢,5.0
TRAIN_26184,1226501.0,PRODUCT_311793,1341849600,还不错,"试用了一下,速度挺快",5.0
TRAIN_26185,53950.0,PRODUCT_395546,1375977600,好,"挺满意的,容量大,暂时没发现什么缺点",5.0
TRAIN_26186,21900.0,PRODUCT_100914,1352736000,额,"还不错,只是竟然没有配耳机和内存卡,很坑,花了我那么多钱。",3.0
TRAIN_26187,28273.0,PRODUCT_436841,1381507200,给个赞,"小孩子还没看,不过内容还比较吸引人。书的质量还行,给个赞",5.0
